Site,Artifact_No,Artifact_Type,Art_Class,Condensed_Cores,Archaeological_Stage,Tool_Type,Art_Category,Dissolution,Patination,Abrasion,Edge_Damage,Patina_Condensed,Condition,Length,Max_Width,Thickness,Platform_Width,Platform_Height,X_Coord,Y_Coord,Z_Coord,X_Origin,Y_Origin,Z-Origin,Distance,Zdistance
76,202,2,Core,uni_blade,,,blades_cores,6,6,3,5,,c,122.97,37.55,76.28,,,295.587,150.079,529.403,295,185,530.5,34.94315697,1.097
76,40,17,Core,Lev_other,Middle Pal,,Levallois,5,6,2,5,,c,81.94,84.15,53.17,,,284.722,143.808,529.354,295,185,530.5,42.47035983,1.146
76,20,20,Debitage,,,,flakes_cores,6,7,4,5,,c,101.85,105.53,25.11,,,287.374,142.526,529.38,295,185,530.5,43.16770728,1.12
76,25,27,Debitage,,,,,6,6,4,5,,c,151.93,55.62,51.32,43.8,23.12,284.029,140.367,529.382,295,185,530.5,45.97518302,1.118
76,31,20,Debitage,,,,flakes_cores,6,6,4,5,,c,86.43,127.32,25.29,126.58,21.67,284.71,142.637,529.364,295,185,530.5,43.60961322,1.136
76,51,20,Debitage,,,,flakes_cores,6,6,4,5,,c,69.04,119.15,33.71,55.72,22.74,284.895,140.307,529.376,295,185,530.5,45.83490646,1.124
76,137,17,Core,Lev_other,Middle Pal,,Levallois,5,7,3,5,,c,85.14,78.22,36.82,,,263.777,161.323,529.254,295,185,530.5,39.20495599,1.246
76,14,21,Debitage,,,,blades_cores,6,6,4,5,,c,176.05,46.9,34.49,30.87,14.01,288.041,140.668,529.394,295,185,530.5,44.88849676,1.106
76,19,21,Debitage,,,,blades_cores,6,6,4,5,,c,157.54,53.99,34.5,,,287.288,142.012,529.385,295,185,530.5,43.68851466,1.115
76,54,17,Core,Lev_other,Middle Pal,,Levallois,5,6,3,5,,c,95.92,111.54,49.92,,,278.026,145.564,529.262,295,185,530.5,42.951687,1.238
76,24,27,Debitage,,,,,6,7,4,5,,c,132.34,51.11,38.47,50.61,28.95,283.66,141.537,529.362,295,185,530.5,44.93242719,1.138
76,45,27,Debitage,,,,,6,6,4,5,,c,130.54,53.08,25.88,23.15,12.96,287.043,154.31,529.485,295,185,530.5,31.72097372,1.015
76,17,17,Core,Lev_other,Middle Pal,,Levallois,5,6,3,5,,c,107.51,92.34,59.53,,,286.608,140.773,529.39,295,185,530.5,45.0298267,1.11
76,163,21,Debitage,,,,blades_cores,6,6,4,5,,c,154.99,54.02,33.3,30.08,16.52,277.956,136.759,529.271,295,185,530.5,51.17814434,1.229
76,155,15,Core,Lev_Nubian,Middle Pal,,Levallois,5,6,3,5,,c,149.08,92.49,43.73,,,258.875,147.698,528.796,295,185,530.5,51.95535049,1.704
76,156,16,Core,Lev_Nubian,Middle Pal,,Levallois,5,6,3,5,,c,155.38,124.13,63.38,,,254.365,149.949,528.805,295,185,530.5,53.690305,1.695
76,28,20,Debitage,,,,flakes_cores,6,6,4,5,,c,65.45,91.88,22.32,37.62,14.21,285.355,141.841,529.393,295,185,530.5,44.23743613,1.107
76,77,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,1,,c,86.54,29.22,16.39,,,274.91,151.273,529.293,295,185,530.5,39.27563466,1.207
76,173,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,1,,pm,62.02,56.52,21.73,,,267.509,173.633,529.85,295,185,530.5,29.75544102,0.65
76,181,20,Debitage,,,,flakes_cores,6,7,4,5,,c,74.9,72.66,23.82,27,24.71,271.13,177.665,530.066,295,185,530.5,24.97533746,0.434
76,22,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,2,1,1,,c,94.84,52.21,25.36,,,291.154,143.795,529.409,295,185,530.5,41.3984785,1.091
76,34,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,2,1,1,1,,c,113.91,68.35,25.26,,,281.181,149.198,529.359,295,185,530.5,38.3933568,1.141
76,38,2,Core,uni_blade,,,blades_cores,6,7,4,5,,c,137.3,42.54,46.68,,,280.728,142.016,529.31,295,185,530.5,45.30706722,1.19
76,18,20,Debitage,,,,flakes_cores,5,6,3,6,,c,91.27,57.19,20.11,,,286.302,140.589,529.379,295,185,530.5,45.26862894,1.121
76,35,27,Debitage,,,,,6,7,4,6,,md,95.44,55.93,18.4,,,282.982,142.098,529.352,295,185,530.5,44.5682828,1.148
76,140,45,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,2,,c,90.86,41.13,32.22,,,279.007,166.765,529.668,295,185,530.5,24.26898222,0.832
76,174,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,2,,pm,75.05,102.12,20.08,,,267.469,173.923,529.851,295,185,530.5,29.68294276,0.649
76,29,20,Debitage,,,,flakes_cores,6,6,4,6,,c,81.91,125,27.68,86.81,37.42,285.184,141.513,529.368,295,185,530.5,44.59545323,1.132
76,131,20,Debitage,,,,flakes_cores,6,7,4,6,,md,72.59,65.59,21.59,,,263.935,148.51,529.025,295,185,530.5,47.94507222,1.475
123,77,27,Debitage,,,,,1,3,1,1,,c,72.69,36.96,10.04,15.98,7.78,302.31,184.201,528.777,292.5,170,529.5,17.27504645,0.723
123,78,6,Core,multi_plat,,,flakes_cores,1,3,1,1,,c,78.47,36.32,97.21,,,302.144,184.038,528.74,292.5,170,529.5,17.04845389,0.76
123,117,27,Debitage,,,,,1,1,1,1,,pm,43.92,16.55,6.29,10.94,1.24,294.538,173.308,529.246,292.5,170,529.5,3.89369028,0.254
123,96,2,Core,uni_blade,,,blades_cores,1,2,1,2,,c,87.46,32.42,32.97,,,298.308,182.811,528.92,292.5,170,529.5,14.078032,0.58
123,58,21,Debitage,,,,blades_cores,1,2,1,2,,c,143.35,60.81,36.05,20.2,20.7,304.342,188.718,528.591,292.5,170,529.5,22.1680574,0.909
123,62,27,Debitage,,,,,1,2,1,2,,c,81.14,48.94,22.15,24.15,13.41,303.361,189.214,528.63,292.5,170,529.5,22.08836836,0.87
123,74,21,Debitage,,,,blades_cores,1,2,1,2,,c,55.22,24.35,5.89,8.58,2.1,301.245,185.456,528.749,292.5,170,529.5,17.77433436,0.751
123,86,27,Debitage,,,,,1,1,1,2,,c,81.55,25.41,16.36,18.46,11.76,299.247,184.278,528.816,292.5,170,529.5,15.80668052,0.684
123,89,27,Debitage,,,,,1,3,1,2,,c,78.11,33.63,17.05,21.64,6.68,300.992,180.339,528.856,292.5,170,529.5,13.394914,0.644
123,110,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,3,4,,c,98.61,70.57,29.57,,,296.846,177.023,529.126,292.5,170,529.5,8.267413199,0.374
123,92,3,Core,multi_plat,,,flakes_cores,1,3,1,2,,c,48.51,55.05,73.41,,,299.127,183.148,528.84,292.5,170,529.5,14.73847458,0.66
123,52,9,Core,Lev_other,Middle Pal,,Levallois,3,3,1,2,,c,93.25,71.16,24.5,,,304.047,190.466,528.56,292.5,170,529.5,23.51752464,0.94
123,99,20,Debitage,,,,flakes_cores,1,2,1,2,,c,51.57,60.87,23.22,19.6,12.61,298.486,181.657,528.933,292.5,170,529.5,13.11637656,0.567
123,102,27,Debitage,,,,,1,1,1,2,,c,96.25,30.76,12.58,,,296.698,180.266,529.035,292.5,170,529.5,11.1009092,0.465
123,105,27,Debitage,,,,,1,1,1,2,,c,82.8,29.86,12.72,13.5,9.92,296.643,179.954,529.047,292.5,170,529.5,10.79128231,0.453
123,108,27,Debitage,,,,,1,1,1,2,,c,84.94,29.97,11.03,20.77,10.17,296.442,179.51,529.071,292.5,170,529.5,10.30356759,0.429
123,118,21,Debitage,,,,blades_cores,1,3,1,2,,c,83.62,23.09,9.77,10.11,2.28,293.418,173.083,529.268,292.5,170,529.5,3.225125889,0.232
123,119,27,Debitage,,,,,1,3,1,2,,c,90.33,20.2,8.84,,,293.44,172.077,529.268,292.5,170,529.5,2.291583077,0.232
123,122,27,Debitage,,,,,1,3,1,2,,c,111.64,32.69,8.93,18.58,7.72,293.154,171.454,529.296,292.5,170,529.5,1.607310798,0.204
123,83,21,Debitage,,,,blades_cores,2,1,1,2,,c,76.69,24.7,7.6,16.39,10.26,300.202,185.045,528.808,292.5,170,529.5,16.91601883,0.692
123,98,27,Debitage,,,,,2,3,1,2,,md,74.11,36.73,10.57,,,297.92,182.172,528.952,292.5,170,529.5,13.3354523,0.548
123,109,21,Debitage,,,,blades_cores,2,2,1,2,,c,110.66,48.12,13.58,12.36,4.51,295.977,177.55,529.136,292.5,170,529.5,8.320127703,0.364
123,115,27,Debitage,,,,,2,3,1,2,,c,77.75,34.76,20.33,9.79,3.92,295.273,173.132,529.256,292.5,170,529.5,4.190285074,0.244
123,114,15,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,2,2,,c,120.16,78.17,36.94,,,295.532,173.196,529.259,292.5,170,529.5,4.411974728,0.241
123,76,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,2,2,,c,89.55,66.12,39.23,,,302.507,184.381,528.8,292.5,170,529.5,17.53405857,0.7
123,67,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,3,2,,c,86.24,54.39,34.37,,,305.297,185.661,528.71,292.5,170,529.5,20.23991675,0.79
123,50,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,2,,c,79.7,63.89,35.87,,,305.227,189.878,528.592,292.5,170,529.5,23.62066631,0.908
123,51,26,Debitage,,,,blades_cores,5,4,3,2,,c,100.9,54.44,25.13,31.06,14.19,304.438,190.318,528.551,292.5,170,529.5,23.58468929,0.949
123,7,24,Debitage,,Middle Pal,,Levallois,1,3,1,3,,md,63.22,34.57,8.53,,,309.733,198.032,528.419,292.5,170,529.5,32.92321178,1.081
123,73,2,Core,uni_blade,,,blades_cores,1,2,1,3,,c,145.2,32.78,56.89,,,301.212,186.725,528.723,292.5,170,529.5,18.87401118,0.777
123,37,21,Debitage,,,,blades_cores,1,3,1,3,,c,99.9,32.4,8.72,16.07,6.66,306.705,192.509,528.531,292.5,170,529.5,26.63411472,0.969
123,59,17,Core,Lev_other,Middle Pal,,Levallois,2,4,1,3,,pm,68.43,74.56,32.53,,,304.524,188.611,528.635,292.5,170,529.5,22.17417692,0.865
123,54,26,Debitage,,,,blades_cores,1,4,1,3,,c,81.48,48.56,16.01,18.78,13.13,303.689,189.997,528.577,292.5,170,529.5,22.93306911,0.923
123,81,21,Debitage,,,,blades_cores,1,1,1,3,,c,62.09,22.95,5.75,13.91,5.44,300.699,185.114,528.811,292.5,170,529.5,17.20846646,0.689
123,82,27,Debitage,,,,,1,2,1,3,,c,113.98,40.18,18.84,18.76,8.49,300.541,184.541,528.808,292.5,170,529.5,16.63061111,0.692
123,85,21,Debitage,,,,blades_cores,1,2,1,3,,c,79.04,36.48,15.94,14.77,10.12,299.363,184.352,528.855,292.5,170,529.5,15.92157963,0.645
123,87,27,Debitage,,,,,1,3,1,3,,c,95.16,30.67,15.82,19.26,9.98,300.089,183.64,528.805,292.5,170,529.5,15.62451746,0.695
123,90,27,Debitage,,,,,1,2,1,3,,c,169.64,47.79,29.94,29.05,16.51,299.581,182.492,528.873,292.5,170,529.5,14.37302174,0.627
123,95,3,Core,multi_plat,,,flakes_cores,1,3,1,3,,c,97.37,63.78,41.88,,,298.39,182.652,528.934,292.5,170,529.5,13.96730325,0.566
123,101,27,Debitage,,,,,1,2,1,3,,c,132.66,57.05,20.72,36.42,12.54,298.619,180.03,528.986,292.5,170,529.5,11.76041058,0.514
123,116,21,Debitage,,,,blades_cores,1,2,1,3,,pm,53.36,18.01,5.84,9.7,3.97,294.753,173.099,529.253,292.5,170,529.5,3.839377423,0.247
123,120,27,Debitage,,,,,1,2,1,3,,c,89.78,25.11,8.77,14.01,8.8,293.768,172.078,529.274,292.5,170,529.5,2.444787107,0.226
123,121,27,Debitage,,,,,1,2,1,3,,c,114.86,38.04,8.97,23.87,11.26,293.034,171.73,529.302,292.5,170,529.5,1.821334675,0.198
123,69,23,Debitage,,Middle Pal,Lev point,Levallois,3,4,1,3,,c,62.06,46.43,11.44,37.67,9.8,304.409,185.299,528.721,292.5,170,529.5,19.4033637,0.779
123,93,27,Debitage,,,,,2,2,1,3,,c,98.88,35.13,14.74,22.03,12.97,299.123,183.123,528.821,292.5,170,529.5,14.71524037,0.679
123,49,25,Debitage,,Middle Pal,,Levallois,3,3,1,3,,c,121.8,48.16,14.18,19.21,9,305.436,190.021,528.579,292.5,170,529.5,23.85432409,0.921
123,57,20,Debitage,,,,flakes_cores,3,4,1,3,,c,74.83,45.15,11.9,15.22,4.45,304.331,188.956,528.637,292.5,170,529.5,22.36173665,0.863
123,111,58,Tool,,Middle Pal,"Lev point, retouched",Levallois,2,5,2,3,,md,49.11,51.27,9.23,,,294.152,176.382,529.212,292.5,170,529.5,6.598634101,0.288
123,104,4,Core,bidirectional,Middle Pal,,Levallois,2,5,2,3,,pm,72.62,34.75,46.76,,,296.481,180.209,529.057,292.5,170,529.5,10.96669007,0.443
123,34,15,Core,Lev_Nubian,Middle Pal,,Levallois,2,4,2,3,,c,90.74,67.01,23.7,,,306.959,192.933,528.513,292.5,170,529.5,27.12857053,0.987
123,21,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,3,2,3,,c,102.47,60.61,37.99,,,308.571,196.921,528.403,292.5,170,529.5,31.37229177,1.097
123,80,2,Core,uni_blade,,,blades_cores,2,4,2,3,,c,84.71,43.22,54.76,,,303.372,183.111,528.771,292.5,170,529.5,17.04787805,0.729
123,100,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,5,3,3,,c,96.17,67.86,25.35,,,299.528,180.691,528.941,292.5,170,529.5,12.80635569,0.559
123,48,21,Debitage,,,,blades_cores,4,3,2,3,,c,122.4,56.48,17.89,32.72,12.36,304.714,191.079,528.531,292.5,170,529.5,24.38124275,0.969
123,66,23,Debitage,,Middle Pal,Lev point,Levallois,3,4,3,3,,c,92.56,46.11,14.72,45.7,11.48,304.766,185.462,528.712,292.5,170,529.5,19.7521934,0.788
123,20,25,Debitage,,Middle Pal,,Levallois,4,4,3,3,,c,66.1,31.39,11.34,35.27,9.08,308.664,197.15,528.43,292.5,170,529.5,31.61553884,1.07
123,14,5,Core,bidirectional,Middle Pal,,Levallois,4,5,3,3,,c,60.88,67.36,19.75,,,312.402,195.653,528.387,292.5,170,529.5,32.48699404,1.113
123,33,57,Tool,,Middle Pal,endscraper,Levallois,4,5,3,3,,c,85.61,51.05,11.34,38.82,10.1,306.205,193.741,528.49,292.5,170,529.5,27.43140911,1.01
123,75,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,3,,c,81.92,64.61,23.5,,,303.245,184.882,528.751,292.5,170,529.5,18.37089954,0.749
123,25,14,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,3,,c,93.98,72.08,30.43,,,307.625,195.424,528.477,292.5,170,529.5,29.60053935,1.023
123,12,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,3,,c,97.59,86.87,37.65,,,312.296,196.217,528.407,292.5,170,529.5,32.86955056,1.093
123,24,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,3,,c,102.07,67.07,38.87,,,307.718,196.321,528.465,292.5,170,529.5,30.421272,1.035
123,18,25,Debitage,,Middle Pal,,Levallois,5,5,3,3,,pm,69.81,50.51,12.07,,,309.206,197.535,528.407,292.5,170,529.5,32.22516579,1.093
123,4,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,4,3,3,,c,81.28,77.98,40.18,,,309.994,198.321,528.401,292.5,170,529.5,33.30655908,1.099
123,17,15,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,3,,c,89.57,63.42,30.04,,,310.039,195.766,528.434,292.5,170,529.5,31.18717097,1.066
123,11,15,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,3,,c,95.97,73.65,25.25,,,312.066,196.342,528.418,292.5,170,529.5,32.83138809,1.082
123,46,23,Debitage,,Middle Pal,Lev point,Levallois,5,4,3,3,,c,79.07,43.54,11.82,38.74,9.14,306.758,187.906,528.582,292.5,170,529.5,22.9075997,0.918
123,22,24,Debitage,,Middle Pal,,Levallois,1,2,1,4,,c,61.6,35.23,8.75,26.5,8.5,309.105,196.144,528.454,292.5,170,529.5,30.98917354,1.046
123,112,20,Debitage,,,,flakes_cores,6,6,3,3,,c,71.82,80.16,22.36,32.35,13.06,294.516,175.527,529.203,292.5,170,529.5,5.890687057,0.297
123,23,25,Debitage,,Middle Pal,,Levallois,1,4,1,4,,c,93.96,49.79,15.25,11.13,2.8,308.976,195.093,528.437,292.5,170,529.5,30.03742988,1.063
123,29,25,Debitage,,Middle Pal,,Levallois,1,4,1,4,,c,94.93,37.27,16.02,18.43,7.71,309.965,192.499,528.479,292.5,170,529.5,28.50041521,1.021
123,43,23,Debitage,,Middle Pal,Lev point,Levallois,1,3,1,4,,md,80.33,38.93,9.24,,,307.553,189.225,528.576,292.5,170,529.5,24.43454951,0.924
123,60,17,Core,Lev_other,Middle Pal,,Levallois,1,3,1,4,,c,168.18,85.74,27.14,,,304.289,188.162,528.665,292.5,170,529.5,21.66877915,0.835
123,9,23,Debitage,,Middle Pal,Lev point,Levallois,2,2,1,4,,md,61.03,32.01,8.02,,,310.692,197.387,528.405,292.5,170,529.5,32.89674236,1.095
123,32,23,Debitage,,Middle Pal,Lev point,Levallois,2,5,1,4,,c,79.39,43.43,15.31,25.39,14.23,306.935,194.873,528.474,292.5,170,529.5,28.77651873,1.026
123,8,57,Tool,,Middle Pal,endscraper,Levallois,3,3,1,4,,c,90.93,43.14,10.1,37.68,14.39,310.357,197.45,528.409,292.5,170,529.5,32.76530528,1.091
123,13,4,Core,bidirectional,Middle Pal,,Levallois,2,3,2,4,,c,58.25,47.11,18.85,,,312.421,195.296,528.42,292.5,170,529.5,32.21645941,1.08
123,1,14,Core,Lev_Nubian,Middle Pal,,Levallois,2,4,2,4,,c,65.58,68.95,29.58,,,310.137,198.736,528.368,292.5,170,529.5,33.73578055,1.132
123,3,3,Core,multi_plat,,,flakes_cores,2,4,2,4,,c,62.73,51,37.35,,,309.89,198.64,528.389,292.5,170,529.5,33.52455848,1.111
123,71,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,4,2,4,,pm,67.83,75.94,29.35,,,302.326,186.05,528.742,292.5,170,529.5,18.83420665,0.758
123,107,57,Tool,,Middle Pal,endscraper,Levallois,2,5,2,4,,c,66.1,46.04,11.04,24.5,8.13,296.606,179.693,529.07,292.5,170,529.5,10.53557711,0.43
123,103,21,Debitage,,,,blades_cores,2,4,2,4,,c,91.03,44.22,20.59,24.37,14.49,296.664,180.248,529.04,292.5,170,529.5,11.07122396,0.46
123,15,14,Core,Lev_Nubian,Middle Pal,,Levallois,2,3,2,4,,c,113.35,75.84,22.63,,,311.603,193.978,528.455,292.5,170,529.5,30.67508954,1.045
123,30,24,Debitage,,Middle Pal,,Levallois,3,4,2,4,,pm,50.95,49,11.42,32.85,13.38,309.776,192.316,528.493,292.5,170,529.5,28.23965441,1.007
123,44,15,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,2,4,,c,86.01,63.85,30.56,,,307.3,188.321,528.606,292.5,170,529.5,23.56901095,0.894
123,10,20,Debitage,,,,flakes_cores,3,4,2,4,,c,67.84,61.75,9.98,51.04,9.82,311.999,197.127,528.412,292.5,170,529.5,33.42557216,1.088
123,19,26,Debitage,,,,blades_cores,3,4,2,4,,pm,47.89,59.76,11.58,15.17,12.45,309.149,197.507,528.404,292.5,170,529.5,32.17181167,1.096
123,65,27,Debitage,,,,,3,5,2,4,,c,120.74,48.19,22.64,41.24,6.69,305.281,186.048,528.675,292.5,170,529.5,20.53224026,0.825
123,106,27,Debitage,,,,,3,3,2,4,,c,116.18,58.8,24.08,37.12,11.29,296.962,179.653,529.045,292.5,170,529.5,10.64410062,0.455
123,38,17,Core,Lev_other,Middle Pal,,Levallois,3,3,2,4,,c,159.14,92.87,49.03,,,305.315,192.593,528.524,292.5,170,529.5,25.99269994,0.976
123,41,24,Debitage,,Middle Pal,,Levallois,4,3,2,4,,c,38.75,29.83,7.1,24.98,7.84,306.455,190.838,528.551,292.5,170,529.5,25.0971088,0.949
123,64,57,Tool,,Middle Pal,endscraper,Levallois,4,5,2,4,,c,81.47,62.69,23.43,61.12,18.98,305.003,186.258,528.661,292.5,170,529.5,20.52684813,0.839
123,70,25,Debitage,,Middle Pal,,Levallois,4,5,2,4,,c,94.38,43.83,16.91,28.29,11.98,302.674,186.48,528.735,292.5,170,529.5,19.38261853,0.765
123,2,22,Debitage,,Middle Pal,,Levallois,2,5,3,4,,pm,50.61,40.82,9.76,29.22,9.34,310.021,198.816,528.388,292.5,170,529.5,33.74290801,1.112
123,68,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,4,,c,94.42,66.91,31.29,,,304.692,184.903,528.688,292.5,170,529.5,19.27183481,0.812
123,40,41,Tool,,,sidescraper,,4,4,3,4,,,65.15,43.1,13.05,24.64,9.38,305.279,191.766,528.556,292.5,170,529.5,25.2577262,0.944
123,28,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,3,4,,c,102.98,69.87,29.43,,,310.414,192.587,528.463,292.5,170,529.5,28.84717203,1.037
123,35,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,4,3,4,,c,108.27,70.03,44.35,,,307.005,192.804,528.486,292.5,170,529.5,27.04525165,1.014
123,63,17,Core,Lev_other,Middle Pal,,Levallois,4,5,3,4,,c,118.98,107.46,32.47,,,304.686,186.517,528.687,292.5,170,529.5,20.54192917,0.813
123,53,17,Core,Lev_other,Middle Pal,,Levallois,4,5,3,4,,c,132.06,115.59,46.44,,,303.609,189.872,528.585,292.5,170,529.5,22.78472054,0.915
123,45,24,Debitage,,Middle Pal,,Levallois,5,5,3,4,,c,44.53,43.84,12.32,39.83,7.4,307.409,188.388,528.529,292.5,170,529.5,23.69260783,0.971
123,79,25,Debitage,,Middle Pal,,Levallois,5,5,3,4,,pm,88.87,49.49,17.38,35.89,14.33,302.943,183.682,528.787,292.5,170,529.5,17.22677399,0.713
123,6,20,Debitage,,,,flakes_cores,5,5,3,4,,md,113.69,64.29,17.4,,,309.825,197.984,528.42,292.5,170,529.5,32.93062831,1.08
123,31,20,Debitage,,,,flakes_cores,5,4,3,4,,c,84.86,63.86,14.49,33.24,15.85,309.346,192.913,528.476,292.5,170,529.5,28.45772059,1.024
123,36,27,Debitage,,,,,5,4,3,4,,c,123.47,43.04,21.94,36.01,12.99,306.835,193.006,528.514,292.5,170,529.5,27.12453607,0.986
123,42,21,Debitage,,,,blades_cores,5,5,3,4,,c,109.96,53.12,23.13,24.01,8.71,308.691,190.136,528.525,292.5,170,529.5,25.85648085,0.975
123,55,20,Debitage,,,,flakes_cores,5,5,3,4,,c,59.43,46.76,14.02,21.54,12.96,304.381,189.25,528.646,292.5,170,529.5,22.637358,0.854
123,27,15,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,4,,c,108.9,74.32,42.22,,,308.947,194.346,528.455,292.5,170,529.5,29.3993801,1.045
123,16,23,Debitage,,Middle Pal,Lev point,Levallois,5,5,3,4,,c,106.36,44.16,9.93,17.01,4.72,310.426,196.267,528.425,292.5,170,529.5,31.81905703,1.075
123,61,14,Core,Lev_Nubian,Middle Pal,,Levallois,5,5,3,4,,c,117.75,74.37,28.13,,,304.49,187.858,528.683,292.5,170,529.5,21.52523526,0.817
123,26,24,Debitage,,Middle Pal,,Levallois,5,5,3,4,,pm,113.91,59.41,19.63,40.5,12.94,307.999,195.118,528.462,292.5,170,529.5,29.5332079,1.038
123,47,15,Core,Lev_Nubian,Middle Pal,,Levallois,1,3,1,5,,c,63.37,50.98,24.42,,,306.644,187.96,528.609,292.5,170,529.5,22.87811655,0.891
123,5,24,Debitage,,Middle Pal,,Levallois,4,4,2,5,,c,64.86,45.41,8.59,22.1,7.32,310.361,197.831,528.415,292.5,170,529.5,33.08711391,1.085
123,113,1,Core,uni_flake,,,flakes_cores,6,6,3,4,,c,116.21,65.14,41.01,,,293.786,175.662,529.221,292.5,170,529.5,5.812906416,0.279
123,91,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,2,,,,,,,,299.305,183.046,528.894,292.5,170,529.5,14.72662137,0.606
123,39,27,Debitage,,,,,3,4,2,5,,md,96.13,38.15,14.43,,,306.186,191.897,528.528,292.5,170,529.5,25.84047192,0.972
123,94,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,2,,c,125.54,75.58,32.62,,,299.045,181.89,528.923,292.5,170,529.5,13.58462565,0.577
123,56,21,Debitage,,,,blades_cores,5,5,3,5,,c,105.48,50.28,21.94,37.52,11.06,304.59,188.745,528.642,292.5,170,529.5,22.32217035,0.858
143,54,4,Core,bidirectional,Middle Pal,,Levallois,2,4,2,1,,c,62.56,53.81,27,,,263.92,169.296,527.162,290,163.5,529,26.77943726,1.838
143,116,21,Debitage,,,,blades_cores,1,4,1,2,,c,121.25,29.47,14.16,,,270.471,168.203,527.828,290,163.5,529,20.12147196,1.172
143,181,21,Debitage,,,,blades_cores,1,4,1,2,,c,116.25,30.03,12.46,,,281.176,165.975,528.551,290,163.5,529,9.175521893,0.449
143,186,21,Debitage,,,,blades_cores,1,3,1,2,,pm,38.87,12.01,4.77,10.19,4.76,282.922,166.393,528.638,290,163.5,529,7.654970738,0.362
143,65,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,5,1,2,,c,77.83,63.89,19.92,,,265.641,169.651,527.418,290,163.5,529,25.173367,1.582
143,190,21,Debitage,,,,blades_cores,1,3,1,2,,c,45.16,9.67,4.16,,,284.068,164.864,528.692,290,163.5,529,6.09458645,0.308
143,191,21,Debitage,,,,blades_cores,1,3,1,2,,pm,39.19,18.15,4.39,,,284.065,165.252,528.695,290,163.5,529,6.19570448,0.305
143,193,21,Debitage,,,,blades_cores,1,3,1,2,,pm,33.25,16.08,3.21,12.74,3.65,283.978,164.925,528.69,290,163.5,529,6.196063993,0.31
143,194,21,Debitage,,,,blades_cores,1,3,1,2,,md,45.44,17.11,3.6,,,284.674,164.96,528.72,290,163.5,529,5.529581901,0.28
143,196,21,Debitage,,,,blades_cores,1,4,1,2,,pm,45.86,21.79,4.22,10.53,4.59,285.713,164.911,528.736,290,163.5,529,4.520949679,0.264
143,197,27,Debitage,,,,,1,2,1,2,,c,57.49,16.39,4.27,8.2,4.36,286.183,165.937,528.761,290,163.5,529,4.534928776,0.239
143,198,21,Debitage,,,,blades_cores,1,3,1,2,,c,65.47,19.93,7.72,6.94,4.89,286.403,165.909,528.759,290,163.5,529,4.33587027,0.241
143,199,21,Debitage,,,,blades_cores,1,2,1,2,,m,57.93,12.35,6.38,,,286.167,165.128,528.745,290,163.5,529,4.172205412,0.255
143,200,48,Tool,,,"misc (notch, perf, rp, dent, trunc)",,1,3,1,2,,md,40.58,10.8,3.94,,,285.951,164.804,528.725,290,163.5,529,4.262680143,0.275
143,202,21,Debitage,,,,blades_cores,1,2,1,2,,md,28.28,10.73,3.21,,,285.017,163.85,528.698,290,163.5,529,5.004397366,0.302
143,204,21,Debitage,,,,blades_cores,1,1,1,2,,md,54.06,16.59,4.21,,,286.32,163.669,528.74,290,163.5,529,3.693042242,0.26
143,205,21,Debitage,,,,blades_cores,1,2,1,2,,c,56.7,18.18,6.17,18.28,8.54,286.656,164.05,528.747,290,163.5,529,3.398359163,0.253
143,206,21,Debitage,,,,blades_cores,1,3,1,2,,c,60.65,13.8,5.3,10.15,6.6,286.888,165.029,528.756,290,163.5,529,3.475905781,0.244
